customer_id,gender,age,relationship_status,state,number_of_referrals,tenure_in_months,value_deal,voice_assistance,dual_connectivity,data_service,data_plan,cyber_protection,data_backup,gadget_protection,vip_support,video_streaming,cinema_streaming,audio_streaming,unlimited_data,service_commitment,digital_invoicing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,customer_status,churn_category,churn_reason
CUS-03313-US,Female,25,Single,Washington,1,10,Deal 2,Active,Inactive,Inactive,,Inactive,,,,,,,,Two Year,Inactive,Bank Withdrawal,21,935,18,0,1041,2004,Stayed,,
CUS-03314-US,Male,55,Single,Arizona,12,22,Deal 3,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Active,One Year,Active,Bank Withdrawal,60,2248,0,0,823,3215,Stayed,,
CUS-03315-US,Male,65,Single,Maryland,10,9,,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Active,Inactive,Active,Active,Active,Month-to-Month,Active,Credit Card,84,2941,0,0,962,3573,Stayed,,
CUS-03316-US,Female,53,Single,Washington,11,20,Deal 5,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Active,Inactive,Active,Active,Inactive,Month-to-Month,Active,Bank Withdrawal,97,723,0,0,73,772,Stayed,,
CUS-03317-US,Female,60,Married,New York,6,39,,Inactive,,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,24,106,0,0,0,105,Stayed,,
CUS-03318-US,Female,19,Married,Texas,3,2,Deal 4,Active,Inactive,Inactive,,Inactive,,,,,,,,One Year,Active,Credit Card,20,171,0,0,450,607,Stayed,,
CUS-03319-US,Female,16,Single,North Carolina,2,3,,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Active,Inactive,Active,Active,Active,One Year,Active,Credit Card,99,6895,0,0,3185,10908,Stayed,,
CUS-03320-US,Male,70,Married,Massachusetts,2,19,Deal 5,Active,Inactive,Active,Cable,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,43,90,0,0,85,178,Churned,Price,Competitor offered more data
CUS-03321-US,Male,48,Married,Virginia,14,15,Deal 4,Active,Active,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,30,5518,0,0,814,2277,Churned,Price,Competitor had better devices
CUS-03322-US,Male,36,Married,Georgia,9,34,,Active,Inactive,Active,Fiber Optic,Inactive,Active,Active,Active,Active,Active,Active,Active,One Year,Active,Bank Withdrawal,101,5339,0,0,1705,7274,Stayed,,
CUS-03323-US,Female,47,Married,California,10,2,,Active,Inactive,Inactive,,Inactive,,,,,,,,Two Year,Inactive,Bank Withdrawal,19,1442,0,0,1184,2665,Stayed,,
CUS-03324-US,Male,52,Married,New York,3,6,Deal 4,Active,Active,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Credit Card,82,846,0,0,537,1277,Churned,Attitude,Attitude of support person
CUS-03325-US,Male,22,Married,Wisconsin,4,4,Deal 3,Active,Active,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,104,3135,0,0,350,3563,Churned,Dissatisfaction,Service dissatisfaction
CUS-03326-US,Female,34,Single,Texas,10,1,Deal 3,Active,Active,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,73,2223,0,0,747,2877,Churned,Attitude,Attitude of support person
CUS-03327-US,Male,72,Married,Virginia,8,23,,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,73,1594,0,0,241,1814,Churned,Attitude,Attitude of support person
CUS-03328-US,Female,26,Single,California,8,23,,Inactive,,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Inactive,Credit Card,24,522,0,0,0,490,Stayed,,
CUS-03329-US,Male,24,Married,Washington,4,11,,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Active,Month-to-Month,Inactive,Bank Withdrawal,85,2834,0,0,1630,4507,Stayed,,
CUS-03330-US,Female,20,Single,North Carolina,0,5,,Active,Inactive,Inactive,,Inactive,,,,,,,,Two Year,Active,Credit Card,22,1257,0,0,1479,2709,Stayed,,
CUS-03331-US,Male,43,Single,Pennsylvania,6,30,,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Inactive,Active,Active,Active,Inactive,Two Year,Active,Bank Withdrawal,112,7554,0,138,1271,9084,Stayed,,
CUS-03332-US,Female,70,Married,Indiana,0,17,,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,93,1005,0,0,294,1460,Churned,Competitor,Long distance charges
CUS-03333-US,Male,75,Single,Michigan,12,24,Deal 5,Active,Active,Active,Fiber Optic,Inactive,Inactive,Active,Inactive,Active,Active,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,98,739,0,0,345,1240,Churned,Attitude,Attitude of support person
CUS-03334-US,Male,69,Single,New York,13,9,Deal 3,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,90,2221,0,0,199,2065,Churned,Competitor,Extra data charges
CUS-03335-US,Female,77,Single,California,11,36,,Active,Inactive,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Active,One Year,Inactive,Bank Withdrawal,84,1729,30,0,553,2295,Stayed,,
CUS-03336-US,Female,46,Single,California,8,22,,Active,Inactive,Inactive,,Inactive,,,,,,,,Two Year,Inactive,Bank Withdrawal,20,793,0,0,1745,2698,Stayed,,
CUS-03337-US,Female,68,Single,New York,1,7,Deal 2,Inactive,,Active,DSL,Inactive,Active,Active,Active,Inactive,Inactive,Inactive,Active,One Year,Inactive,Credit Card,40,2669,0,0,0,2650,Stayed,,
CUS-03338-US,Female,22,Married,Pennsylvania,10,5,,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Active,Active,Active,Active,Active,One Year,Active,Credit Card,70,2316,0,0,387,2948,Stayed,,
CUS-03339-US,Female,51,Single,Missouri,13,4,Deal 2,Active,Inactive,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Inactive,Credit Card,74,2765,0,0,708,3837,Stayed,,
CUS-03340-US,Female,63,Single,Massachusetts,4,11,,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,79,90,0,0,37,135,Churned,Price,Competitor had better devices
CUS-03341-US,Female,34,Married,North Carolina,6,7,,Active,Active,Active,Cable,Inactive,Inactive,Active,Active,Active,Active,Active,Inactive,Two Year,Active,Bank Withdrawal,77,5658,0,78,1647,7191,Stayed,,
CUS-03342-US,Male,66,Single,Massachusetts,2,31,,Active,Active,Active,Fiber Optic,Inactive,Active,Inactive,Active,Active,Active,Inactive,Active,One Year,Active,Credit Card,103,6530,0,0,2852,10263,Stayed,,
CUS-03343-US,Male,44,Married,Georgia,2,25,Deal 4,Active,Inactive,Active,DSL,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Credit Card,47,1104,0,0,85,998,Stayed,,
CUS-03344-US,Female,33,Single,Virginia,11,28,Deal 4,Active,Active,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Credit Card,78,1188,0,0,718,1994,Stayed,,
CUS-03345-US,Male,61,Single,Ohio,0,8,,Active,Active,Active,Cable,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Inactive,Month-to-Month,Inactive,Bank Withdrawal,97,4142,0,87,293,4604,Churned,Competitor,Extra data charges
CUS-03346-US,Female,92,Married,Michigan,15,22,Deal 1,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Two Year,Active,Bank Withdrawal,115,8626,0,0,1012,9883,Stayed,,
CUS-03347-US,Male,71,Single,Ohio,15,32,Deal 4,Active,Active,Inactive,,Inactive,,,,,,,,Month-to-Month,Active,Credit Card,23,470,0,0,287,703,Stayed,,
CUS-03348-US,Female,39,Married,New Jersey,10,13,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Active,Month-to-Month,Inactive,Credit Card,101,2868,0,0,1140,3795,Churned,Other,Don't know
CUS-03349-US,Female,59,Single,Washington,5,16,,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Inactive,Active,Active,Active,Active,One Year,Active,Bank Withdrawal,109,7145,0,0,1088,7470,Stayed,,
CUS-03350-US,Female,71,Married,New York,13,1,,Active,Active,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Inactive,Bank Withdrawal,87,5420,0,0,3033,8241,Stayed,,
CUS-03351-US,Male,54,Married,Missouri,7,30,Deal 3,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Inactive,Active,Two Year,Active,Bank Withdrawal,51,1813,0,0,140,2171,Stayed,,
CUS-03352-US,Female,51,Single,North Carolina,14,9,,Active,Active,Inactive,,Inactive,,,,,,,,Two Year,Inactive,Credit Card,30,5518,0,0,2816,4419,Stayed,,
CUS-03353-US,Male,63,Married,California,0,1,Deal 2,Inactive,,Active,Cable,Inactive,Inactive,Active,Active,Inactive,Inactive,Inactive,Active,Two Year,Inactive,Credit Card,39,1753,0,0,0,1951,Stayed,,
CUS-03354-US,Female,28,Single,Pennsylvania,12,13,Deal 2,Active,Active,Active,Fiber Optic,Inactive,Active,Inactive,Active,Active,Inactive,Inactive,Active,One Year,Active,Bank Withdrawal,93,6145,0,0,2572,9858,Stayed,,
CUS-03355-US,Female,57,Married,Michigan,7,4,,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Two Year,Inactive,Bank Withdrawal,95,5738,38,0,1684,7853,Stayed,,
CUS-03356-US,Female,67,Married,Maryland,7,19,Deal 5,Active,Inactive,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Inactive,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,83,94,0,0,31,117,Churned,Price,Competitor made better offer
CUS-03357-US,Male,80,Single,Illinois,3,35,Deal 3,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,69,2614,0,0,235,3375,Churned,Competitor,Extra data charges
CUS-03358-US,Male,31,Single,Tennessee,9,12,Deal 5,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,45,44,0,0,43,95,Churned,Dissatisfaction,Lack of self-service on Website
CUS-03359-US,Female,79,Single,North Carolina,3,20,Deal 5,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Active,Active,Inactive,Active,One Year,Active,Bank Withdrawal,88,622,0,0,45,643,Stayed,,
CUS-03360-US,Female,75,Married,California,2,26,,Active,Active,Active,DSL,Inactive,Inactive,Active,Active,Inactive,Active,Inactive,Active,Two Year,Inactive,Bank Withdrawal,67,3650,16,0,2160,6473,Stayed,,
CUS-03361-US,Female,59,Married,New York,2,25,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Active,Inactive,Active,Inactive,Inactive,Active,One Year,Active,Bank Withdrawal,78,3671,35,0,625,3802,Stayed,,
CUS-03362-US,Male,32,Married,Indiana,9,29,Deal 5,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,95,448,0,0,77,522,Stayed,,
CUS-03363-US,Male,30,Married,Pennsylvania,5,29,Deal 1,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Active,Active,Active,Active,Active,Two Year,Active,Credit Card,101,7543,0,0,839,8884,Churned,Attitude,Attitude of service provider
CUS-03364-US,Female,85,Single,Indiana,0,16,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Active,Two Year,Inactive,Bank Withdrawal,80,203,0,0,141,303,Joined,,
CUS-03365-US,Female,47,Married,Maryland,11,14,Deal 5,Active,Inactive,Active,DSL,Inactive,Active,Inactive,Active,Inactive,Inactive,Inactive,Active,Two Year,Inactive,Mailed Check,54,140,0,0,89,226,Joined,,
CUS-03366-US,Male,34,Single,Illinois,7,26,Deal 5,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,43,45,0,0,4,49,Churned,Price,Competitor made better offer
CUS-03367-US,Female,64,Married,Indiana,1,7,Deal 2,Inactive,,Active,Cable,Inactive,Inactive,Active,Active,Active,Active,Active,Active,Two Year,Active,Credit Card,55,3328,0,0,0,3008,Stayed,,
CUS-03368-US,Female,41,Married,Massachusetts,3,15,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Credit Card,80,861,0,0,391,1329,Stayed,,
CUS-03369-US,Female,23,Single,California,10,10,,Active,Inactive,Inactive,,Inactive,,,,,,,,Month-to-Month,Inactive,Bank Withdrawal,18,200,0,0,374,605,Stayed,,
CUS-03370-US,Female,77,Single,Ohio,7,16,,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Active,Active,Active,Inactive,Active,One Year,Active,Bank Withdrawal,109,8539,0,0,209,8848,Stayed,,
CUS-03371-US,Female,31,Single,California,14,4,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,One Year,Active,Bank Withdrawal,83,4421,0,0,2747,6468,Stayed,,
CUS-03372-US,Male,77,Married,Florida,11,23,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,68,67,0,0,33,95,Churned,Attitude,Attitude of service provider
CUS-03373-US,Female,42,Married,Florida,11,25,Deal 1,Inactive,,Active,DSL,Inactive,Active,Active,Active,Inactive,Inactive,Inactive,Active,Two Year,Active,Bank Withdrawal,44,3435,0,0,0,3335,Stayed,,
CUS-03374-US,Female,25,Single,Arizona,11,30,Deal 2,Active,Active,Active,DSL,Inactive,Active,Inactive,Active,Inactive,Inactive,Inactive,Active,One Year,Active,Bank Withdrawal,69,3657,0,0,2603,5976,Stayed,,
CUS-03375-US,Female,68,Married,Maryland,13,21,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,86,2229,0,0,757,2766,Churned,Price,Competitor had better devices
CUS-03376-US,Male,31,Single,Illinois,5,27,,Active,Inactive,Inactive,,Inactive,,,,,,,,Month-to-Month,Inactive,Mailed Check,21,18,0,0,45,69,Churned,Attitude,Attitude of service provider
CUS-03377-US,Female,40,Married,Washington,9,18,Deal 2,Active,Active,Active,DSL,Inactive,Active,Inactive,Active,Inactive,Active,Active,Active,One Year,Active,Bank Withdrawal,76,4137,0,0,929,4784,Stayed,,
CUS-03378-US,Male,55,Married,Pennsylvania,9,25,Deal 2,Active,Inactive,Inactive,,Inactive,,,,,,,,Two Year,Inactive,Mailed Check,19,760,0,0,1345,1974,Stayed,,
CUS-03379-US,Female,39,Married,North Carolina,2,7,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Active,Inactive,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,88,4043,0,0,785,4402,Stayed,,
CUS-03380-US,Male,67,Single,Florida,4,15,Deal 4,Active,Inactive,Inactive,,Inactive,,,,,,,,Month-to-Month,Inactive,Credit Card,19,308,0,0,112,382,Stayed,,
CUS-03381-US,Female,79,Single,Washington,5,31,,Inactive,,Active,Cable,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Active,One Year,Active,Bank Withdrawal,35,361,0,0,0,376,Stayed,,
CUS-03382-US,Female,29,Single,Missouri,3,25,Deal 4,Active,Active,Inactive,,Inactive,,,,,,,,Two Year,Inactive,Credit Card,27,526,0,0,589,1207,Stayed,,
CUS-03383-US,Female,44,Married,New Jersey,11,24,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,71,2473,20,0,206,2527,Churned,Other,Don't know
CUS-03384-US,Female,36,Single,Wisconsin,2,13,Deal 3,Active,Inactive,Inactive,,Inactive,,,,,,,,Two Year,Active,Bank Withdrawal,21,786,0,0,1353,2364,Stayed,,
CUS-03385-US,Female,83,Single,Ohio,11,1,Deal 2,Active,Active,Active,Fiber Optic,Inactive,Inactive,Active,Active,Inactive,Active,Active,Active,Two Year,Inactive,Credit Card,111,6131,0,0,1907,7802,Stayed,,
CUS-03386-US,Female,80,Married,Tennessee,14,33,,Active,Inactive,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Active,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,86,717,0,0,292,984,Stayed,,
CUS-03387-US,Male,46,Married,Texas,12,28,Deal 2,Active,Active,Active,DSL,Inactive,Active,Active,Active,Inactive,Inactive,Inactive,Inactive,One Year,Inactive,Bank Withdrawal,77,4579,0,70,1217,6212,Stayed,,
CUS-03388-US,Female,47,Married,Tennessee,9,36,Deal 2,Inactive,,Active,DSL,Inactive,Active,Active,Active,Active,Active,Active,Active,Two Year,Active,Bank Withdrawal,58,3559,0,0,0,4094,Stayed,,
CUS-03389-US,Male,42,Married,California,5,21,,Active,Inactive,Inactive,,Inactive,,,,,,,,Month-to-Month,Inactive,Mailed Check,18,21,0,0,9,32,Churned,Competitor,Long distance charges
CUS-03390-US,Female,35,Single,New York,16,38,,Active,Inactive,Inactive,,Inactive,,,,,,,,One Year,Active,Mailed Check,20,953,32,0,897,2007,Stayed,,
CUS-03391-US,Female,83,Married,North Carolina,12,26,,Active,Inactive,Inactive,,Inactive,,,,,,,,Month-to-Month,Inactive,Mailed Check,19,208,0,0,329,589,Churned,Price,Competitor made better offer
CUS-03392-US,Female,40,Single,Florida,4,4,,Active,Active,Inactive,,Inactive,,,,,,,,Two Year,Inactive,Bank Withdrawal,30,5518,0,0,491,1179,Stayed,,
CUS-03393-US,Male,34,Single,Ohio,7,19,Deal 5,Active,Inactive,Inactive,,Inactive,,,,,,,,Month-to-Month,Active,Mailed Check,18,21,0,0,22,41,Churned,Attitude,Attitude of support person
CUS-03394-US,Female,35,Single,Massachusetts,3,12,,Active,Active,Active,DSL,Inactive,Active,Active,Active,Active,Inactive,Inactive,Active,Two Year,Inactive,Bank Withdrawal,78,5732,0,0,3860,8699,Stayed,,
CUS-03395-US,Male,71,Married,Pennsylvania,3,5,,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Active,Active,Active,Inactive,Active,Month-to-Month,Inactive,Bank Withdrawal,97,2627,0,0,581,3801,Churned,Attitude,Attitude of support person
CUS-03396-US,Male,29,Single,Virginia,12,16,Deal 3,Active,Active,Active,DSL,Inactive,Active,Active,Inactive,Inactive,Active,Active,Active,One Year,Inactive,Credit Card,69,2027,0,0,874,2720,Stayed,,
CUS-03397-US,Male,52,Married,Illinois,8,21,Deal 5,Active,Inactive,Inactive,,Inactive,,,,,,,,Month-to-Month,Inactive,Mailed Check,18,116,0,0,165,272,Churned,Price,Competitor made better offer
CUS-03398-US,Female,34,Single,Florida,2,31,,Inactive,,Active,DSL,Inactive,Inactive,Active,Inactive,Active,Inactive,Inactive,Active,One Year,Active,Bank Withdrawal,45,461,0,0,0,473,Churned,Price,Competitor offered higher download speeds
CUS-03399-US,Male,49,Married,Washington,12,6,,Active,Active,Active,DSL,Inactive,Active,Inactive,Active,Active,Inactive,Inactive,Active,One Year,Active,Bank Withdrawal,72,4071,0,0,2751,6377,Stayed,,
CUS-03400-US,Female,71,Single,Texas,7,19,,Active,Inactive,Active,Fiber Optic,Inactive,Active,Active,Inactive,Inactive,Active,Inactive,Active,One Year,Active,Bank Withdrawal,95,4024,0,0,2314,6786,Stayed,,
CUS-03401-US,Male,78,Single,Michigan,5,9,,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Active,Active,Active,Active,Active,Two Year,Inactive,Credit Card,120,7951,0,0,2087,9110,Stayed,,
CUS-03402-US,Female,27,Married,Arizona,7,29,,Active,Active,Active,Cable,Inactive,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Month-to-Month,Active,Bank Withdrawal,81,635,0,10,294,885,Churned,Dissatisfaction,Network reliability
CUS-03403-US,Male,58,Single,Illinois,14,12,,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,100,88,0,0,1,96,Churned,Other,Don't know
CUS-03404-US,Male,41,Single,Illinois,6,30,,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Active,Month-to-Month,Active,Credit Card,89,2803,0,0,1135,3807,Churned,Attitude,Attitude of support person
CUS-03405-US,Female,46,Single,Texas,10,17,Deal 5,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Inactive,Month-to-Month,Active,Bank Withdrawal,91,92,0,0,7,91,Joined,,
CUS-03406-US,Male,83,Married,California,12,18,Deal 2,Active,Active,Active,Fiber Optic,Inactive,Inactive,Active,Inactive,Active,Active,Inactive,Active,One Year,Active,Bank Withdrawal,101,5538,0,0,2674,7686,Churned,Price,Competitor offered higher download speeds
CUS-03407-US,Male,49,Single,Arizona,3,25,Deal 1,Active,Active,Active,DSL,Inactive,Inactive,Active,Inactive,Active,Inactive,Inactive,Active,Two Year,Inactive,Credit Card,75,4431,0,0,1578,6143,Stayed,,
CUS-03408-US,Male,64,Single,Wisconsin,7,15,,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Active,Inactive,Inactive,Inactive,Active,Two Year,Inactive,Bank Withdrawal,86,5516,12,0,1270,5665,Stayed,,
CUS-03409-US,Female,24,Married,Tennessee,14,29,,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Active,Active,Month-to-Month,Inactive,Credit Card,54,195,0,0,154,342,Churned,Other,Don't know
CUS-03410-US,Male,63,Married,New Jersey,7,23,Deal 5,Active,Active,Active,Fiber Optic,Inactive,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,82,428,0,0,184,638,Churned,Price,Competitor made better offer
CUS-03411-US,Female,56,Married,New York,15,14,Deal 5,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Inactive,Bank Withdrawal,74,207,0,0,119,325,Churned,Price,Competitor offered higher download speeds
